city,timestamp,station_name,line,station_type,hour,day_of_week,is_weekend,weather,event_nearby,entries,exits,crowding_index,crowding_label
Mumbai,2024-07-10 18:00:00,Versova,Line 1,Mixed/Retail,18,2,0,Rainy,0,482,530,0.787,Crowded
Bengaluru,2024-07-10 19:00:00,Majestic,Purple Line,Transit Hub,19,2,0,Stormy,0,587,544,0.605,Crowded
Chennai,2024-07-10 19:00:00,Chennai Central,Blue Line,Commercial,19,2,0,Stormy,0,482,203,0.409,Normal
Delhi,2024-07-10 19:00:00,Adarsh Nagar,Yellow Line,Residential,19,2,0,Stormy,0,135,562,0.516,Normal
Hyderabad,2024-07-10 19:00:00,Miyapur,Red Line,Residential,19,2,0,Stormy,0,130,570,0.461,Normal
Kolkata,2024-07-10 19:00:00,Salt Lake Sector V,Green Line,Commercial,19,2,0,Stormy,0,523,119,0.377,Normal
Mumbai,2024-07-10 19:00:00,Versova,Line 1,Mixed/Retail,19,2,0,Stormy,0,363,348,0.535,Normal
Bengaluru,2024-07-10 20:00:00,Majestic,Purple Line,Transit Hub,20,2,0,Rainy,0,172,372,0.324,Normal
Chennai,2024-07-10 20:00:00,Chennai Central,Blue Line,Commercial,20,2,0,Rainy,0,205,404,0.31,Normal
Delhi,2024-07-10 20:00:00,Adarsh Nagar,Yellow Line,Residential,20,2,0,Rainy,0,109,285,0.198,Low
Hyderabad,2024-07-10 20:00:00,Miyapur,Red Line,Residential,20,2,0,Rainy,0,84,230,0.252,Low
Kolkata,2024-07-10 20:00:00,Salt Lake Sector V,Green Line,Commercial,20,2,0,Rainy,0,104,258,0.235,Low
Mumbai,2024-07-10 20:00:00,Versova,Line 1,Mixed/Retail,20,2,0,Rainy,0,72,148,0.209,Low
Bengaluru,2024-07-10 21:00:00,Majestic,Purple Line,Transit Hub,21,2,0,Rainy,0,194,300,0.183,Low
Chennai,2024-07-10 21:00:00,Chennai Central,Blue Line,Commercial,21,2,0,Rainy,0,117,381,0.276,Low
Delhi,2024-07-10 21:00:00,Adarsh Nagar,Yellow Line,Residential,21,2,0,Rainy,0,149,341,0.238,Low
Hyderabad,2024-07-10 21:00:00,Miyapur,Red Line,Residential,21,2,0,Rainy,0,170,103,0.236,Low
Kolkata,2024-07-10 21:00:00,Salt Lake Sector V,Green Line,Commercial,21,2,0,Rainy,0,36,181,0.169,Low
Mumbai,2024-07-10 21:00:00,Versova,Line 1,Mixed/Retail,21,2,0,Rainy,0,82,138,0.24,Low
Bengaluru,2024-07-10 22:00:00,Majestic,Purple Line,Transit Hub,22,2,0,Rainy,0,211,180,0.209,Low
Chennai,2024-07-10 22:00:00,Chennai Central,Blue Line,Commercial,22,2,0,Rainy,0,146,332,0.275,Low
Delhi,2024-07-10 22:00:00,Adarsh Nagar,Yellow Line,Residential,22,2,0,Rainy,0,110,194,0.201,Low
Hyderabad,2024-07-10 22:00:00,Miyapur,Red Line,Residential,22,2,0,Rainy,0,100,197,0.236,Low
Kolkata,2024-07-10 22:00:00,Salt Lake Sector V,Green Line,Commercial,22,2,0,Rainy,0,191,293,0.347,Normal
Mumbai,2024-07-10 22:00:00,Versova,Line 1,Mixed/Retail,22,2,0,Rainy,0,110,226,0.198,Low
Bengaluru,2024-07-10 23:00:00,Majestic,Purple Line,Transit Hub,23,2,0,Rainy,0,214,343,0.21,Low
Chennai,2024-07-10 23:00:00,Chennai Central,Blue Line,Commercial,23,2,0,Rainy,0,109,139,0.196,Low
Delhi,2024-07-10 23:00:00,Adarsh Nagar,Yellow Line,Residential,23,2,0,Rainy,0,227,434,0.289,Low
Hyderabad,2024-07-10 23:00:00,Miyapur,Red Line,Residential,23,2,0,Rainy,0,110,212,0.225,Low
Kolkata,2024-07-10 23:00:00,Salt Lake Sector V,Green Line,Commercial,23,2,0,Rainy,0,166,221,0.295,Low
Mumbai,2024-07-10 23:00:00,Versova,Line 1,Mixed/Retail,23,2,0,Rainy,0,221,176,0.223,Low
Bengaluru,2024-07-11 00:00:00,Majestic,Purple Line,Transit Hub,0,3,0,Rainy,0,34,1,0.016,Low
Chennai,2024-07-11 00:00:00,Chennai Central,Blue Line,Commercial,0,3,0,Rainy,0,28,18,0.027,Low
Delhi,2024-07-11 00:00:00,Adarsh Nagar,Yellow Line,Residential,0,3,0,Rainy,0,25,0,0.011,Low
Hyderabad,2024-07-11 00:00:00,Miyapur,Red Line,Residential,0,3,0,Rainy,0,15,22,0.04,Low
Kolkata,2024-07-11 00:00:00,Salt Lake Sector V,Green Line,Commercial,0,3,0,Rainy,0,13,5,0.009,Low
Mumbai,2024-07-11 00:00:00,Versova,Line 1,Mixed/Retail,0,3,0,Rainy,0,10,0,0.009,Low
Bengaluru,2024-07-11 01:00:00,Majestic,Purple Line,Transit Hub,1,3,0,Sunny,0,45,17,0.021,Low
Chennai,2024-07-11 01:00:00,Chennai Central,Blue Line,Commercial,1,3,0,Sunny,0,18,14,0.022,Low
Delhi,2024-07-11 01:00:00,Adarsh Nagar,Yellow Line,Residential,1,3,0,Sunny,0,19,39,0.027,Low
Hyderabad,2024-07-11 01:00:00,Miyapur,Red Line,Residential,1,3,0,Sunny,0,12,32,0.053,Low
Kolkata,2024-07-11 01:00:00,Salt Lake Sector V,Green Line,Commercial,1,3,0,Sunny,0,21,6,0.015,Low
Mumbai,2024-07-11 01:00:00,Versova,Line 1,Mixed/Retail,1,3,0,Sunny,0,31,4,0.037,Low
Bengaluru,2024-07-11 02:00:00,Majestic,Purple Line,Transit Hub,2,3,0,Overcast,0,28,20,0.019,Low
Chennai,2024-07-11 02:00:00,Chennai Central,Blue Line,Commercial,2,3,0,Overcast,0,6,32,0.029,Low
Delhi,2024-07-11 02:00:00,Adarsh Nagar,Yellow Line,Residential,2,3,0,Overcast,0,44,21,0.042,Low
Hyderabad,2024-07-11 02:00:00,Miyapur,Red Line,Residential,2,3,0,Overcast,0,4,0,0.003,Low
Kolkata,2024-07-11 02:00:00,Salt Lake Sector V,Green Line,Commercial,2,3,0,Overcast,0,16,20,0.017,Low
Mumbai,2024-07-11 02:00:00,Versova,Line 1,Mixed/Retail,2,3,0,Overcast,0,24,18,0.024,Low
Bengaluru,2024-07-11 03:00:00,Majestic,Purple Line,Transit Hub,3,3,0,Rainy,0,1,35,0.015,Low
Chennai,2024-07-11 03:00:00,Chennai Central,Blue Line,Commercial,3,3,0,Rainy,0,25,31,0.039,Low
Delhi,2024-07-11 03:00:00,Adarsh Nagar,Yellow Line,Residential,3,3,0,Rainy,0,20,0,0.014,Low
Hyderabad,2024-07-11 03:00:00,Miyapur,Red Line,Residential,3,3,0,Rainy,0,10,16,0.023,Low
Kolkata,2024-07-11 03:00:00,Salt Lake Sector V,Green Line,Commercial,3,3,0,Rainy,0,0,14,0.008,Low
Mumbai,2024-07-11 03:00:00,Versova,Line 1,Mixed/Retail,3,3,0,Rainy,0,16,26,0.027,Low
Bengaluru,2024-07-11 04:00:00,Majestic,Purple Line,Transit Hub,4,3,0,Sunny,0,46,26,0.029,Low
Chennai,2024-07-11 04:00:00,Chennai Central,Blue Line,Commercial,4,3,0,Sunny,0,34,17,0.025,Low
Delhi,2024-07-11 04:00:00,Adarsh Nagar,Yellow Line,Residential,4,3,0,Sunny,0,10,0,0.005,Low
Hyderabad,2024-07-11 04:00:00,Miyapur,Red Line,Residential,4,3,0,Sunny,0,1,32,0.037,Low
Kolkata,2024-07-11 04:00:00,Salt Lake Sector V,Green Line,Commercial,4,3,0,Sunny,0,0,15,0.008,Low
Mumbai,2024-07-11 04:00:00,Versova,Line 1,Mixed/Retail,4,3,0,Sunny,0,30,24,0.032,Low
Bengaluru,2024-07-11 05:00:00,Majestic,Purple Line,Transit Hub,5,3,0,Rainy,0,27,9,0.018,Low
Chennai,2024-07-11 05:00:00,Chennai Central,Blue Line,Commercial,5,3,0,Rainy,0,19,5,0.017,Low
Delhi,2024-07-11 05:00:00,Adarsh Nagar,Yellow Line,Residential,5,3,0,Rainy,0,43,18,0.026,Low
Hyderabad,2024-07-11 05:00:00,Miyapur,Red Line,Residential,5,3,0,Rainy,0,21,12,0.022,Low
Kolkata,2024-07-11 05:00:00,Salt Lake Sector V,Green Line,Commercial,5,3,0,Rainy,0,12,20,0.025,Low
Mumbai,2024-07-11 05:00:00,Versova,Line 1,Mixed/Retail,5,3,0,Rainy,0,27,0,0.024,Low
Bengaluru,2024-07-11 06:00:00,Majestic,Purple Line,Transit Hub,6,3,0,Stormy,0,114,98,0.071,Low
Chennai,2024-07-11 06:00:00,Chennai Central,Blue Line,Commercial,6,3,0,Stormy,0,70,25,0.052,Low
Delhi,2024-07-11 06:00:00,Adarsh Nagar,Yellow Line,Residential,6,3,0,Stormy,0,38,63,0.045,Low
Hyderabad,2024-07-11 06:00:00,Miyapur,Red Line,Residential,6,3,0,Stormy,0,42,61,0.081,Low
Kolkata,2024-07-11 06:00:00,Salt Lake Sector V,Green Line,Commercial,6,3,0,Stormy,0,53,88,0.075,Low
Mumbai,2024-07-11 06:00:00,Versova,Line 1,Mixed/Retail,6,3,0,Stormy,0,51,70,0.081,Low
Bengaluru,2024-07-11 07:00:00,Majestic,Purple Line,Transit Hub,7,3,0,Sunny,0,120,140,0.099,Low
Chennai,2024-07-11 07:00:00,Chennai Central,Blue Line,Commercial,7,3,0,Sunny,0,108,113,0.103,Low
Delhi,2024-07-11 07:00:00,Adarsh Nagar,Yellow Line,Residential,7,3,0,Sunny,0,83,62,0.111,Low
Hyderabad,2024-07-11 07:00:00,Miyapur,Red Line,Residential,7,3,0,Sunny,0,78,57,0.111,Low
Kolkata,2024-07-11 07:00:00,Salt Lake Sector V,Green Line,Commercial,7,3,0,Sunny,0,96,111,0.113,Low
Mumbai,2024-07-11 07:00:00,Versova,Line 1,Mixed/Retail,7,3,0,Sunny,0,83,93,0.11,Low
Bengaluru,2024-07-11 08:00:00,Majestic,Purple Line,Transit Hub,8,3,0,Overcast,0,1403,1381,0.999,Critically Overcrowded
Chennai,2024-07-11 08:00:00,Chennai Central,Blue Line,Commercial,8,3,0,Overcast,0,340,1199,0.75,Crowded
Delhi,2024-07-11 08:00:00,Adarsh Nagar,Yellow Line,Residential,8,3,0,Overcast,0,808,193,0.718,Crowded
Hyderabad,2024-07-11 08:00:00,Miyapur,Red Line,Residential,8,3,0,Overcast,0,753,232,0.64,Crowded
Kolkata,2024-07-11 08:00:00,Salt Lake Sector V,Green Line,Commercial,8,3,0,Overcast,0,226,1294,0.838,Crowded
Mumbai,2024-07-11 08:00:00,Versova,Line 1,Mixed/Retail,8,3,0,Overcast,0,671,710,0.991,Critically Overcrowded
Bengaluru,2024-07-11 09:00:00,Majestic,Purple Line,Transit Hub,9,3,0,Overcast,0,771,832,0.918,Critically Overcrowded
Chennai,2024-07-11 09:00:00,Chennai Central,Blue Line,Commercial,9,3,0,Overcast,0,199,1252,0.844,Crowded
Delhi,2024-07-11 09:00:00,Adarsh Nagar,Yellow Line,Residential,9,3,0,Overcast,0,1119,452,0.731,Crowded
Hyderabad,2024-07-11 09:00:00,Miyapur,Red Line,Residential,9,3,0,Overcast,0,610,101,0.638,Crowded
Kolkata,2024-07-11 09:00:00,Salt Lake Sector V,Green Line,Commercial,9,3,0,Overcast,0,165,1172,0.725,Crowded
Mumbai,2024-07-11 09:00:00,Versova,Line 1,Mixed/Retail,9,3,0,Overcast,0,863,760,0.998,Critically Overcrowded
Bengaluru,2024-07-11 10:00:00,Majestic,Purple Line,Transit Hub,10,3,0,Overcast,0,849,646,0.884,Critically Overcrowded
Chennai,2024-07-11 10:00:00,Chennai Central,Blue Line,Commercial,10,3,0,Overcast,0,348,1398,0.906,Critically Overcrowded
Delhi,2024-07-11 10:00:00,Adarsh Nagar,Yellow Line,Residential,10,3,0,Overcast,0,945,269,0.685,Crowded
Hyderabad,2024-07-11 10:00:00,Miyapur,Red Line,Residential,10,3,0,Overcast,0,677,162,0.601,Crowded
Kolkata,2024-07-11 10:00:00,Salt Lake Sector V,Green Line,Commercial,10,3,0,Overcast,0,189,936,0.691,Crowded
Mumbai,2024-07-11 10:00:00,Versova,Line 1,Mixed/Retail,10,3,0,Overcast,0,521,473,0.945,Critically Overcrowded
Bengaluru,2024-07-11 11:00:00,Majestic,Purple Line,Transit Hub,11,3,0,Rainy,0,364,487,0.444,Normal
Chennai,2024-07-11 11:00:00,Chennai Central,Blue Line,Commercial,11,3,0,Rainy,0,589,428,0.467,Normal
Delhi,2024-07-11 11:00:00,Adarsh Nagar,Yellow Line,Residential,11,3,0,Rainy,0,379,424,0.436,Normal
Hyderabad,2024-07-11 11:00:00,Miyapur,Red Line,Residential,11,3,0,Rainy,0,252,161,0.393,Normal
Kolkata,2024-07-11 11:00:00,Salt Lake Sector V,Green Line,Commercial,11,3,0,Rainy,0,402,394,0.456,Normal
Mumbai,2024-07-11 11:00:00,Versova,Line 1,Mixed/Retail,11,3,0,Rainy,0,354,318,0.443,Normal
Bengaluru,2024-07-11 12:00:00,Majestic,Purple Line,Transit Hub,12,3,0,Rainy,0,418,390,0.44,Normal
Chennai,2024-07-11 12:00:00,Chennai Central,Blue Line,Commercial,12,3,0,Rainy,0,335,293,0.449,Normal
Delhi,2024-07-11 12:00:00,Adarsh Nagar,Yellow Line,Residential,12,3,0,Rainy,0,268,302,0.456,Normal
Hyderabad,2024-07-11 12:00:00,Miyapur,Red Line,Residential,12,3,0,Rainy,0,374,384,0.505,Normal
Kolkata,2024-07-11 12:00:00,Salt Lake Sector V,Green Line,Commercial,12,3,0,Rainy,0,342,359,0.463,Normal
Mumbai,2024-07-11 12:00:00,Versova,Line 1,Mixed/Retail,12,3,0,Rainy,0,256,211,0.46,Normal
Bengaluru,2024-07-11 13:00:00,Majestic,Purple Line,Transit Hub,13,3,0,Sunny,0,642,564,0.57,Normal
Chennai,2024-07-11 13:00:00,Chennai Central,Blue Line,Commercial,13,3,0,Sunny,0,541,568,0.596,Normal
Delhi,2024-07-11 13:00:00,Adarsh Nagar,Yellow Line,Residential,13,3,0,Sunny,0,562,510,0.488,Normal
Hyderabad,2024-07-11 13:00:00,Miyapur,Red Line,Residential,13,3,0,Sunny,0,378,366,0.501,Normal
Kolkata,2024-07-11 13:00:00,Salt Lake Sector V,Green Line,Commercial,13,3,0,Sunny,0,540,476,0.518,Normal
Mumbai,2024-07-11 13:00:00,Versova,Line 1,Mixed/Retail,13,3,0,Sunny,0,278,329,0.461,Normal
Bengaluru,2024-07-11 14:00:00,Majestic,Purple Line,Transit Hub,14,3,0,Overcast,0,460,464,0.509,Normal
Chennai,2024-07-11 14:00:00,Chennai Central,Blue Line,Commercial,14,3,0,Overcast,0,268,381,0.498,Normal
Delhi,2024-07-11 14:00:00,Adarsh Nagar,Yellow Line,Residential,14,3,0,Overcast,0,517,411,0.543,Normal
Hyderabad,2024-07-11 14:00:00,Miyapur,Red Line,Residential,14,3,0,Overcast,0,388,470,0.574,Normal
Kolkata,2024-07-11 14:00:00,Salt Lake Sector V,Green Line,Commercial,14,3,0,Overcast,0,410,357,0.601,Crowded
Mumbai,2024-07-11 14:00:00,Versova,Line 1,Mixed/Retail,14,3,0,Overcast,0,282,358,0.546,Normal
Bengaluru,2024-07-11 15:00:00,Majestic,Purple Line,Transit Hub,15,3,0,Rainy,0,528,673,0.45,Normal
Chennai,2024-07-11 15:00:00,Chennai Central,Blue Line,Commercial,15,3,0,Rainy,0,305,320,0.47,Normal
Delhi,2024-07-11 15:00:00,Adarsh Nagar,Yellow Line,Residential,15,3,0,Rainy,0,311,329,0.47,Normal
Hyderabad,2024-07-11 15:00:00,Miyapur,Red Line,Residential,15,3,0,Rainy,0,339,363,0.482,Normal
Kolkata,2024-07-11 15:00:00,Salt Lake Sector V,Green Line,Commercial,15,3,0,Rainy,0,473,486,0.442,Normal
Mumbai,2024-07-11 15:00:00,Versova,Line 1,Mixed/Retail,15,3,0,Rainy,0,206,240,0.473,Normal
Bengaluru,2024-07-11 16:00:00,Majestic,Purple Line,Transit Hub,16,3,0,Rainy,0,519,473,0.427,Normal
Chennai,2024-07-11 16:00:00,Chennai Central,Blue Line,Commercial,16,3,0,Rainy,0,475,442,0.432,Normal
Delhi,2024-07-11 16:00:00,Adarsh Nagar,Yellow Line,Residential,16,3,0,Rainy,0,309,345,0.45,Normal
Hyderabad,2024-07-11 16:00:00,Miyapur,Red Line,Residential,16,3,0,Rainy,0,243,208,0.393,Normal
Kolkata,2024-07-11 16:00:00,Salt Lake Sector V,Green Line,Commercial,16,3,0,Rainy,0,341,489,0.458,Normal
Mumbai,2024-07-11 16:00:00,Versova,Line 1,Mixed/Retail,16,3,0,Rainy,0,411,394,0.502,Normal
Bengaluru,2024-07-11 17:00:00,Majestic,Purple Line,Transit Hub,17,3,0,Rainy,0,893,926,0.753,Crowded
Chennai,2024-07-11 17:00:00,Chennai Central,Blue Line,Commercial,17,3,0,Rainy,0,639,137,0.61,Crowded
Delhi,2024-07-11 17:00:00,Adarsh Nagar,Yellow Line,Residential,17,3,0,Rainy,0,273,760,0.622,Crowded
Hyderabad,2024-07-11 17:00:00,Miyapur,Red Line,Residential,17,3,0,Rainy,0,120,530,0.708,Crowded
Kolkata,2024-07-11 17:00:00,Salt Lake Sector V,Green Line,Commercial,17,3,0,Rainy,0,610,144,0.522,Normal
Mumbai,2024-07-11 17:00:00,Versova,Line 1,Mixed/Retail,17,3,0,Rainy,0,775,694,0.819,Crowded
Bengaluru,2024-07-11 18:00:00,Majestic,Purple Line,Transit Hub,18,3,0,Overcast,0,1231,1386,1.0,Critically Overcrowded
Chennai,2024-07-11 18:00:00,Chennai Central,Blue Line,Commercial,18,3,0,Overcast,0,891,318,0.657,Crowded
Delhi,2024-07-11 18:00:00,Adarsh Nagar,Yellow Line,Residential,18,3,0,Overcast,0,256,787,0.697,Crowded
Hyderabad,2024-07-11 18:00:00,Miyapur,Red Line,Residential,18,3,0,Overcast,0,150,771,0.79,Crowded
Kolkata,2024-07-11 18:00:00,Salt Lake Sector V,Green Line,Commercial,18,3,0,Overcast,0,847,323,0.768,Crowded
Mumbai,2024-07-11 18:00:00,Versova,Line 1,Mixed/Retail,18,3,0,Overcast,0,745,647,1.0,Critically Overcrowded
Bengaluru,2024-07-11 19:00:00,Majestic,Purple Line,Transit Hub,19,3,0,Rainy,0,1075,1081,0.949,Critically Overcrowded
Chennai,2024-07-11 19:00:00,Chennai Central,Blue Line,Commercial,19,3,0,Rainy,0,902,284,0.54,Normal
Delhi,2024-07-11 19:00:00,Adarsh Nagar,Yellow Line,Residential,19,3,0,Rainy,0,171,867,0.598,Normal
Hyderabad,2024-07-11 19:00:00,Miyapur,Red Line,Residential,19,3,0,Rainy,0,133,779,0.588,Normal
Kolkata,2024-07-11 19:00:00,Salt Lake Sector V,Green Line,Commercial,19,3,0,Rainy,0,904,196,0.722,Crowded
Mumbai,2024-07-11 19:00:00,Versova,Line 1,Mixed/Retail,19,3,0,Rainy,0,683,729,0.927,Critically Overcrowded
Bengaluru,2024-07-11 20:00:00,Majestic,Purple Line,Transit Hub,20,3,0,Rainy,0,114,568,0.265,Low
Chennai,2024-07-11 20:00:00,Chennai Central,Blue Line,Commercial,20,3,0,Rainy,0,142,165,0.209,Low
Delhi,2024-07-11 20:00:00,Adarsh Nagar,Yellow Line,Residential,20,3,0,Rainy,0,237,436,0.323,Normal
Hyderabad,2024-07-11 20:00:00,Miyapur,Red Line,Residential,20,3,0,Rainy,0,82,166,0.171,Low
Kolkata,2024-07-11 20:00:00,Salt Lake Sector V,Green Line,Commercial,20,3,0,Rainy,0,170,257,0.231,Low
Mumbai,2024-07-11 20:00:00,Versova,Line 1,Mixed/Retail,20,3,0,Rainy,0,44,176,0.243,Low
Bengaluru,2024-07-11 21:00:00,Majestic,Purple Line,Transit Hub,21,3,0,Rainy,0,114,253,0.229,Low
Chennai,2024-07-11 21:00:00,Chennai Central,Blue Line,Commercial,21,3,0,Rainy,0,227,480,0.326,Normal
Delhi,2024-07-11 21:00:00,Adarsh Nagar,Yellow Line,Residential,21,3,0,Rainy,0,107,286,0.231,Low
Hyderabad,2024-07-11 21:00:00,Miyapur,Red Line,Residential,21,3,0,Rainy,0,126,269,0.257,Low
Kolkata,2024-07-11 21:00:00,Salt Lake Sector V,Green Line,Commercial,21,3,0,Rainy,0,103,216,0.203,Low
Mumbai,2024-07-11 21:00:00,Versova,Line 1,Mixed/Retail,21,3,0,Rainy,0,92,145,0.222,Low
Bengaluru,2024-07-11 22:00:00,Majestic,Purple Line,Transit Hub,22,3,0,Stormy,0,146,294,0.163,Low
Chennai,2024-07-11 22:00:00,Chennai Central,Blue Line,Commercial,22,3,0,Stormy,0,79,193,0.175,Low
Delhi,2024-07-11 22:00:00,Adarsh Nagar,Yellow Line,Residential,22,3,0,Stormy,0,154,175,0.161,Low
Hyderabad,2024-07-11 22:00:00,Miyapur,Red Line,Residential,22,3,0,Stormy,0,37,141,0.184,Low
Kolkata,2024-07-11 22:00:00,Salt Lake Sector V,Green Line,Commercial,22,3,0,Stormy,0,106,128,0.173,Low
Mumbai,2024-07-11 22:00:00,Versova,Line 1,Mixed/Retail,22,3,0,Stormy,0,60,97,0.155,Low
Bengaluru,2024-07-11 23:00:00,Majestic,Purple Line,Transit Hub,23,3,0,Rainy,0,101,268,0.21,Low
Chennai,2024-07-11 23:00:00,Chennai Central,Blue Line,Commercial,23,3,0,Rainy,0,205,298,0.269,Low
Delhi,2024-07-11 23:00:00,Adarsh Nagar,Yellow Line,Residential,23,3,0,Rainy,0,149,253,0.215,Low
Hyderabad,2024-07-11 23:00:00,Miyapur,Red Line,Residential,23,3,0,Rainy,0,34,128,0.174,Low
Kolkata,2024-07-11 23:00:00,Salt Lake Sector V,Green Line,Commercial,23,3,0,Rainy,0,138,238,0.187,Low
Mumbai,2024-07-11 23:00:00,Versova,Line 1,Mixed/Retail,23,3,0,Rainy,0,70,243,0.225,Low
Bengaluru,2024-07-12 00:00:00,Majestic,Purple Line,Transit Hub,0,4,0,Rainy,0,15,26,0.015,Low
Chennai,2024-07-12 00:00:00,Chennai Central,Blue Line,Commercial,0,4,0,Rainy,0,22,16,0.019,Low
Delhi,2024-07-12 00:00:00,Adarsh Nagar,Yellow Line,Residential,0,4,0,Rainy,0,25,12,0.022,Low
Hyderabad,2024-07-12 00:00:00,Miyapur,Red Line,Residential,0,4,0,Rainy,0,0,16,0.014,Low
Kolkata,2024-07-12 00:00:00,Salt Lake Sector V,Green Line,Commercial,0,4,0,Rainy,0,33,5,0.029,Low
Mumbai,2024-07-12 00:00:00,Versova,Line 1,Mixed/Retail,0,4,0,Rainy,0,5,16,0.015,Low
Bengaluru,2024-07-12 01:00:00,Majestic,Purple Line,Transit Hub,1,4,0,Rainy,0,29,16,0.017,Low
Chennai,2024-07-12 01:00:00,Chennai Central,Blue Line,Commercial,1,4,0,Rainy,0,7,24,0.015,Low
Delhi,2024-07-12 01:00:00,Adarsh Nagar,Yellow Line,Residential,1,4,0,Rainy,0,0,10,0.005,Low
Hyderabad,2024-07-12 01:00:00,Miyapur,Red Line,Residential,1,4,0,Rainy,0,23,10,0.04,Low
Kolkata,2024-07-12 01:00:00,Salt Lake Sector V,Green Line,Commercial,1,4,0,Rainy,0,0,2,0.001,Low
Mumbai,2024-07-12 01:00:00,Versova,Line 1,Mixed/Retail,1,4,0,Rainy,0,0,0,0.0,Low
Bengaluru,2024-07-12 02:00:00,Majestic,Purple Line,Transit Hub,2,4,0,Overcast,0,20,16,0.012,Low
Chennai,2024-07-12 02:00:00,Chennai Central,Blue Line,Commercial,2,4,0,Overcast,0,40,14,0.037,Low
Delhi,2024-07-12 02:00:00,Adarsh Nagar,Yellow Line,Residential,2,4,0,Overcast,0,0,6,0.004,Low
Hyderabad,2024-07-12 02:00:00,Miyapur,Red Line,Residential,2,4,0,Overcast,0,1,15,0.011,Low
Kolkata,2024-07-12 02:00:00,Salt Lake Sector V,Green Line,Commercial,2,4,0,Overcast,0,64,34,0.053,Low
Mumbai,2024-07-12 02:00:00,Versova,Line 1,Mixed/Retail,2,4,0,Overcast,0,6,0,0.004,Low
Bengaluru,2024-07-12 03:00:00,Majestic,Purple Line,Transit Hub,3,4,0,Overcast,0,26,32,0.03,Low
Chennai,2024-07-12 03:00:00,Chennai Central,Blue Line,Commercial,3,4,0,Overcast,0,4,23,0.013,Low
Delhi,2024-07-12 03:00:00,Adarsh Nagar,Yellow Line,Residential,3,4,0,Overcast,0,0,52,0.042,Low
Hyderabad,2024-07-12 03:00:00,Miyapur,Red Line,Residential,3,4,0,Overcast,0,1,6,0.005,Low
Kolkata,2024-07-12 03:00:00,Salt Lake Sector V,Green Line,Commercial,3,4,0,Overcast,0,17,23,0.024,Low
Mumbai,2024-07-12 03:00:00,Versova,Line 1,Mixed/Retail,3,4,0,Overcast,0,0,14,0.013,Low
Bengaluru,2024-07-12 04:00:00,Majestic,Purple Line,Transit Hub,4,4,0,Rainy,0,3,9,0.007,Low
Chennai,2024-07-12 04:00:00,Chennai Central,Blue Line,Commercial,4,4,0,Rainy,0,2,26,0.019,Low
Delhi,2024-07-12 04:00:00,Adarsh Nagar,Yellow Line,Residential,4,4,0,Rainy,0,1,14,0.009,Low
Hyderabad,2024-07-12 04:00:00,Miyapur,Red Line,Residential,4,4,0,Rainy,0,0,15,0.009,Low
Kolkata,2024-07-12 04:00:00,Salt Lake Sector V,Green Line,Commercial,4,4,0,Rainy,0,31,13,0.035,Low
Mumbai,2024-07-12 04:00:00,Versova,Line 1,Mixed/Retail,4,4,0,Rainy,0,19,24,0.039,Low
Bengaluru,2024-07-12 05:00:00,Majestic,Purple Line,Transit Hub,5,4,0,Rainy,0,22,41,0.03,Low
Chennai,2024-07-12 05:00:00,Chennai Central,Blue Line,Commercial,5,4,0,Rainy,0,26,5,0.025,Low
Delhi,2024-07-12 05:00:00,Adarsh Nagar,Yellow Line,Residential,5,4,0,Rainy,0,5,10,0.009,Low
Hyderabad,2024-07-12 05:00:00,Miyapur,Red Line,Residential,5,4,0,Rainy,0,10,16,0.017,Low
Kolkata,2024-07-12 05:00:00,Salt Lake Sector V,Green Line,Commercial,5,4,0,Rainy,0,11,0,0.005,Low
Mumbai,2024-07-12 05:00:00,Versova,Line 1,Mixed/Retail,5,4,0,Rainy,0,31,24,0.04,Low
Bengaluru,2024-07-12 06:00:00,Majestic,Purple Line,Transit Hub,6,4,0,Sunny,0,122,116,0.093,Low
Chennai,2024-07-12 06:00:00,Chennai Central,Blue Line,Commercial,6,4,0,Sunny,0,99,83,0.091,Low
Delhi,2024-07-12 06:00:00,Adarsh Nagar,Yellow Line,Residential,6,4,0,Sunny,0,88,79,0.097,Low
Hyderabad,2024-07-12 06:00:00,Miyapur,Red Line,Residential,6,4,0,Sunny,0,53,16,0.083,Low
Kolkata,2024-07-12 06:00:00,Salt Lake Sector V,Green Line,Commercial,6,4,0,Sunny,0,97,80,0.106,Low
Mumbai,2024-07-12 06:00:00,Versova,Line 1,Mixed/Retail,6,4,0,Sunny,0,62,62,0.127,Low
Bengaluru,2024-07-12 07:00:00,Majestic,Purple Line,Transit Hub,7,4,0,Sunny,0,104,137,0.097,Low
Chennai,2024-07-12 07:00:00,Chennai Central,Blue Line,Commercial,7,4,0,Sunny,0,68,73,0.112,Low
Delhi,2024-07-12 07:00:00,Adarsh Nagar,Yellow Line,Residential,7,4,0,Sunny,0,88,106,0.092,Low
Hyderabad,2024-07-12 07:00:00,Miyapur,Red Line,Residential,7,4,0,Sunny,0,48,77,0.102,Low
Kolkata,2024-07-12 07:00:00,Salt Lake Sector V,Green Line,Commercial,7,4,0,Sunny,0,103,83,0.117,Low
Mumbai,2024-07-12 07:00:00,Versova,Line 1,Mixed/Retail,7,4,0,Sunny,0,90,39,0.128,Low
